Time,Bicep,Wrist
00:12.2,1.776207447,0.125792354
00:12.2,1.874281526,-0.015286336
00:12.2,1.647166133,-0.158555627
00:12.2,1.16429925,-0.154390514
00:12.2,0.965299368,0.012952268
00:12.2,0.926737785,0.11733494
00:12.2,0.770771265,0.06955003
00:12.2,0.393089265,-0.059013531
00:12.2,-0.232417002,-0.229293615
00:12.2,-0.854441643,-0.250365734
00:12.2,-1.266339064,-0.031829577
00:12.2,-1.488231063,0.046094857
00:12.2,-1.567333221,-0.022656767
00:12.2,-1.529183984,0.125373214
00:12.2,-1.340643764,0.212386459
00:12.2,-1.062997103,0.144415587
00:12.2,-0.708311141,0.01720372
00:12.2,-0.348290622,-0.126269147
00:12.2,-0.013564451,0.002965625
00:12.2,0.364567161,0.144084901
00:12.2,0.631200492,0.040948547
00:12.2,0.728933811,-0.04189913
00:12.2,0.854846895,-0.068835683
00:12.2,0.838146925,-0.058440436
00:12.2,0.684984267,-0.088046432
00:12.2,0.452768147,-0.071183629
00:12.2,0.190572053,-0.071112797
00:12.2,-0.043455549,-0.053356763
00:12.2,-0.222222015,-0.056736398
00:12.2,-0.336063087,-0.053792041
00:12.2,-0.432242393,0.011934052
00:12.2,-0.512698412,0.065640181
00:12.2,-0.574000895,0.102212779
00:12.2,-0.556278288,0.110541739
00:12.2,-0.438620031,0.090610348
00:12.2,-0.164564803,0.071912974
00:12.2,0.126618341,0.068043686
00:12.2,0.398176223,0.027841508
00:12.2,0.638955474,0.053449061
00:12.2,0.935056269,0.102630563
00:12.2,1.13267684,-0.027598999
00:12.2,1.08489275,-0.059008155
00:12.2,0.674178004,0.084994406
00:12.2,0.263566583,0.049131613
00:12.2,-0.058915175,-0.098835111
00:12.2,-0.422017992,-0.12673001
00:12.2,-0.743652105,-0.068426482
00:12.2,-1.017238975,-0.087081395
00:12.2,-1.16698277,-0.123121768
00:12.2,-1.163484097,-0.187226817
00:12.2,-1.095199585,-0.179579362
00:12.2,-1.012736678,-0.054480694
00:12.2,-0.934885561,0.101142161
00:12.2,-0.72075659,0.193641186
00:12.2,-0.258235931,0.214788958
00:12.2,0.265347153,0.147540063
00:12.2,0.821586311,0.07054244
00:12.2,1.386765242,0.024653612
00:12.2,1.838629127,-0.029980227
00:12.2,2.140765905,-0.05358988
00:12.2,2.474984407,-0.046653956
00:12.2,1.914348841,-0.003281893
00:12.2,0.916710019,0.058445733
00:12.2,0.09400171,0.008762456
00:12.2,-0.484852016,-0.010883434
00:12.2,-0.737917006,-0.023846865
00:12.2,-0.568637252,0.013331723
00:12.2,-0.547403753,0.086468384
00:12.2,-1.058197498,0.093262047
00:12.2,-1.507047653,-0.054321535
00:12.2,-1.601111412,-0.211043298
00:12.2,-1.485442042,-0.249432236
00:12.2,-1.379028797,-0.128274545
00:12.2,-1.195654631,0.112796456
00:12.2,-0.796788514,0.095921293
00:12.2,-0.322526634,-0.127212331
00:12.2,0.093374737,-0.132622808
00:12.3,0.449506134,0.001937823
00:12.3,0.669309556,0.071751811
00:12.3,0.647623658,0.126524732
00:12.3,0.623030007,0.170288071
00:12.3,0.607011795,0.093976907
00:12.3,0.538350999,0.119770236
00:12.3,0.550123572,0.109993882
00:12.3,0.577121079,0.019540431
00:12.3,0.626436591,-0.063510746
00:12.3,0.614209831,-0.10280031
00:12.3,0.543439925,-0.04364863
00:12.3,0.399173707,0.035024635
00:12.3,0.287571818,0.077786922
00:12.3,0.267213762,0.066777147
00:12.3,0.312089682,0.022774007
00:12.3,0.368333995,-0.020177063
00:12.3,0.36519292,-0.206241563
00:12.3,0.29125309,-0.219141409
00:12.3,0.173325539,-0.086464182
00:12.3,0.006202429,-0.081049167
00:12.3,-0.166547894,-0.076468296
00:12.3,-0.293092519,0.089508466
00:12.3,-0.433403939,0.186386749
00:12.3,-0.602760375,0.02450995
00:12.3,-0.720187426,-0.012921812
00:12.3,-0.756528974,0.02920972
00:12.3,-0.811751962,-0.00933154
00:12.3,-0.814033687,-0.075624108
00:12.3,-0.732333183,-0.138436124
00:12.3,-0.604665279,-0.097588591
00:12.3,-0.405706197,0.026898878
00:12.3,-0.186601281,0.258453757
00:12.3,-0.018754577,0.348256797
00:12.3,0.132676497,0.235985622
00:12.3,0.15869464,0.020234007
00:12.3,0.159903154,-0.14637883
00:12.3,0.190813571,-0.163823947
00:12.3,0.218884736,-0.100158587
00:12.3,0.241807953,-0.094284214
00:12.3,0.383285433,-0.123012044
00:12.3,0.464667678,-0.15073204
00:12.3,0.260005563,-0.132932335
00:12.3,-0.032346338,0.020484198
00:12.3,-0.190291107,0.11798469
00:12.3,-0.284699976,0.171428353
00:12.3,-0.358530402,0.195590436
00:12.3,-0.384884804,0.112171553
00:12.3,-0.270364523,0.085088246
00:12.3,-0.038738575,0.11577642
00:12.3,0.228486359,0.078748025
00:12.3,0.577566266,-0.087250918
00:12.3,0.809807658,-0.142144114
00:12.3,0.801571369,-0.082525827
00:12.3,0.828923047,-0.037900869
00:12.3,1.065009236,-0.064180985
00:12.3,1.172614336,-0.085961267
00:12.3,0.726715088,-0.079595178
00:12.3,0.125624493,-0.042093426
00:12.3,-0.209615499,-0.050845783
00:12.3,-0.179693669,-0.0638749
00:12.3,-0.1098729,-0.045999151
00:12.3,-0.341672152,0.088394448
00:12.3,-0.597419202,0.111141682
00:12.3,-0.732882977,0.022128951
00:12.3,-0.851551056,-0.02011105
00:12.3,-1.082796812,-0.029692879
00:12.3,-1.129400134,-0.085051976
00:12.3,-0.990025878,-0.041427709
00:12.3,-0.833212197,0.04163802
00:12.3,-0.576801181,0.114237681
00:12.3,-0.226908281,0.101078548
00:12.3,-0.090450332,-0.03164129
00:12.3,-0.113930717,-0.207244337
00:12.3,-0.0309669,-0.131212369
00:12.3,0.17197603,0.004303253
00:12.3,0.395828754,0.276153415
00:12.3,0.56157285,0.344281435
00:12.3,0.802292526,0.299650908
00:12.3,1.126095176,0.047143761
00:12.3,1.426909328,-0.141136914
00:12.3,1.788760066,-0.16481936
00:12.3,1.84423852,-0.088572264
00:12.3,1.152295232,0.015990455
00:12.3,0.318156749,-0.023915509
00:12.3,-0.279071182,-0.152851999
00:12.3,-0.693814695,-0.121582992
00:12.3,-1.036599636,-0.105441943
00:12.3,-1.268580317,-0.040332992
00:12.3,-1.36271894,0.013836404
00:12.3,-1.370327234,-0.046308678
00:12.3,-1.306609631,-0.089585952
00:12.3,-1.173291564,-0.045703221
00:12.3,-0.973681986,0.012681855
00:12.3,-0.681512177,0.09281154
00:12.3,-0.140022293,0.142402843
00:12.3,0.386671633,0.122532703
00:12.3,0.740448654,0.078342237
00:12.3,0.960073173,0.05792645
00:12.3,1.037136793,0.070853621
00:12.4,1.026346684,0.021401012
00:12.4,0.96356076,-0.066705771
00:12.4,0.817014992,-0.111754537
00:12.4,0.611595273,0.01795025
00:12.4,0.427874178,0.094974451
00:12.4,0.328451157,0.033248231
00:12.4,0.228745162,-0.001011254
00:12.4,0.006653124,-0.033514906
00:12.4,-0.286875337,0.014224567
00:12.4,-0.552212894,0.012464683
00:12.4,-0.727094054,-0.064412512
00:12.4,-0.783056676,-0.143839285
00:12.4,-0.693919778,-0.108587272
00:12.4,-0.488350958,-0.018345639
00:12.4,-0.32601285,0.035233993
00:12.4,-0.230755568,0.021090429
00:12.4,-0.194278225,0.011393162
00:12.4,-0.228912339,0.009682233
00:12.4,-0.13846463,-0.013876338
00:12.4,0.108694792,-0.052883379
00:12.4,0.273230404,-0.003143355
00:12.4,0.339179009,0.056300491
00:12.4,0.340149522,0.088922381
00:12.4,0.342328489,0.114540815
00:12.4,0.524249554,0.024718886
00:12.4,0.439551502,0.028435789
00:12.4,0.023388378,0.025804255
00:12.4,-0.237230882,-0.083826914
00:12.4,-0.34585014,-0.002164654
00:12.4,-0.405838639,0.090581961
00:12.4,-0.304619044,-0.078831106
00:12.4,0.087217234,-0.115140043
00:12.4,0.52263844,0.001579389
00:12.4,0.612829626,0.000122896
00:12.4,0.216413632,-0.091246933
00:12.4,-0.186144754,-0.035878446
00:12.4,-0.259852499,0.042138871
00:12.4,-0.315574855,0.032691695
00:12.4,-0.391662836,0.01055098
00:12.4,-0.490470648,0.027239963
00:12.4,-0.502355993,0.016629219
00:12.4,-0.573123693,-0.148528397
00:12.4,-0.686714649,-0.158817828
00:12.4,-0.657477021,-0.022127729
00:12.4,-0.576740503,0.013902142
00:12.4,-0.277281582,0.003282825
00:12.4,0.252918571,-0.021198917
00:12.4,0.850562036,-0.078197226
00:12.4,1.249437809,-0.023386464
00:12.4,1.369879484,0.131305024
00:12.4,1.355004907,0.336301982
00:12.4,1.33883512,0.30799669
00:12.4,1.303817868,0.041587945
00:12.4,1.204292059,-0.025502946
00:12.4,0.964537621,0.066323221
00:12.4,0.494780809,0.080298103
00:12.4,0.003153238,0.124438435
00:12.4,-0.44210425,0.002000635
00:12.4,-0.7570737,-0.122490473
00:12.4,-0.959916949,-0.110920362
00:12.4,-1.068141937,-0.172779739
00:12.4,-1.053692698,-0.21833621
00:12.4,-1.007847786,-0.180041134
00:12.4,-0.921644032,-0.180908516
00:12.4,-0.766556263,-0.135881767
00:12.4,-0.653233647,-0.015437995
00:12.4,-0.615017354,0.078437515
00:12.4,-0.526856184,0.138214916
00:12.4,-0.335331172,0.134600878
00:12.4,-0.157740802,0.023964357
00:12.4,0.022844588,-0.039522275
00:12.4,0.285696924,-0.058964875
00:12.4,0.489406556,-0.004101615
00:12.4,0.281541914,0.069170401
00:12.4,-0.035680134,0.074898511
00:12.4,-0.277335525,-0.02906331
00:12.4,-0.36964184,-0.082960218
00:12.4,-0.355294168,-0.006350102
00:12.4,-0.376979828,0.138934314
00:12.4,-0.303346395,0.208672762
00:12.4,-0.045432974,0.133845851
00:12.4,0.57449919,0.011186814
00:12.4,0.99831301,-0.134671062
00:12.4,0.815792263,-0.092369668
00:12.4,0.565189004,0.129228711
00:12.4,0.525700986,0.161530897
00:12.4,0.643322706,0.126616865
00:12.4,0.716944695,0.069552019
00:12.4,0.630509496,-0.064467721
00:12.4,0.42623657,-0.143791586
00:12.4,0.27223292,-0.176698074
00:12.4,0.107404724,-0.06893938
00:12.4,-0.048930407,-0.103181154
00:12.4,-0.089792728,-0.233161271
00:12.4,-0.138367012,-0.227968872
00:12.4,-0.165582642,-0.150741369
00:12.4,-0.119309068,0.001909258
00:12.4,-0.171453789,0.245741963
00:12.4,-0.327958941,0.319582134
00:12.4,-0.375171989,0.059946585
00:12.4,-0.325524241,-0.07247024
00:12.5,-0.128466472,-0.083150707
00:12.5,0.007806127,-0.039703179
00:12.5,-0.017806731,-0.011091233
00:12.5,-0.131567195,-0.011628893
00:12.5,-0.238788396,0.046447434
00:12.5,-0.343225956,0.027405197
00:12.5,-0.445741147,0.074531086
00:12.5,-0.513976693,0.125670686
00:12.5,-0.59690547,0.04337712
00:12.5,-0.654397607,0.038287584
00:12.5,-0.475043267,0.017553976
00:12.5,0.024986409,-0.033632118
00:12.5,0.50424093,-0.022551831
00:12.5,0.946188509,-0.018972592
00:12.5,1.172025919,-0.069320507
00:12.5,0.975974858,-0.089125358
00:12.5,0.606789887,0.069172859
00:12.5,0.26716131,0.209465891
00:12.5,-0.002659732,0.166909531
00:12.5,-0.100373536,-0.066489205
00:12.5,-0.138437703,-0.211790815
00:12.5,-0.243844301,-0.171523646
00:12.5,-0.441833526,-0.055043273
00:12.5,-0.687423766,0.067140758
00:12.5,-0.82437098,0.105131552
00:12.5,-0.862733543,0.07353615
00:12.5,-0.860779703,0.032503616
00:12.5,-0.745060802,0.015618214
00:12.5,-0.508416891,0.05484996
00:12.5,-0.199993461,0.025567474
00:12.5,0.189252883,-0.0211598
00:12.5,0.54517889,-0.177169815
00:12.5,1.010569334,-0.218377218
00:12.5,1.459172249,-0.039791673
00:12.5,1.361099601,0.002969443
00:12.5,1.174607635,-0.022946924
00:12.5,1.103608012,-0.047726553
00:12.5,0.783730567,-0.037423804
00:12.5,0.120797835,-0.028181043
00:12.5,-0.429881155,-0.037589312
00:12.5,-0.762731194,0.099798188
00:12.5,-0.934954166,0.22417067
00:12.5,-1.028392553,0.053988434
00:12.5,-1.102270603,0.013506492
00:12.5,-1.094078422,0.140576988
00:12.5,-0.998790741,0.075015627
00:12.5,-0.745301962,-0.000675794
00:12.5,-0.342540443,-0.013442263
00:12.5,0.065234177,-0.022464028
00:12.5,0.370803297,-0.010415665
00:12.5,0.567168772,0.013378493
00:12.5,0.840004146,-0.007318295
00:12.5,1.085870147,-0.040016506
00:12.5,1.16377461,-0.121477418
00:12.5,1.067483544,-0.112158015
00:12.5,0.880389392,0.038229082
00:12.5,0.649585724,0.055258673
00:12.5,0.40554747,-0.087366566
00:12.5,0.184189498,-0.049790401
00:12.5,0.075136252,-0.047841974
00:12.5,-0.179591745,-0.044672802
00:12.5,-0.54226166,0.129653484
00:12.5,-0.907986343,0.118672721
00:12.5,-1.166630507,-0.019424269
00:12.5,-1.260473728,-0.043762095
00:12.5,-1.179889083,-0.02270872
00:12.5,-0.956722915,0.024536554
00:12.5,-0.642887175,0.136945114
00:12.5,-0.294928849,0.183394954
00:12.5,-0.146820158,0.164928406
00:12.5,-0.057120178,0.052259855
00:12.5,0.225586876,-0.064358912
00:12.5,0.601294339,-0.105562724
00:12.5,0.847719669,-0.216754735
00:12.5,0.993137002,-0.35365507
00:12.5,1.096709132,-0.305996537
00:12.5,1.093025565,-0.087313607
00:12.5,0.798632681,0.043712843
00:12.5,0.237660125,0.096182398
00:12.5,-0.289656937,0.108696997
00:12.5,-0.649622202,0.125993922
00:12.5,-0.810479224,0.174614295
00:12.5,-0.772153854,0.195643246
00:12.5,-0.619103432,0.155101061
00:12.5,-0.325017631,0.060437951
00:12.5,-0.144665942,-0.033121884
00:12.5,-0.243525192,-0.175679132
00:12.5,-0.356482595,-0.212622926
00:12.5,-0.318622023,-0.098506503
00:12.5,-0.127787799,-0.012636177
00:12.5,0.34001565,0.039774887
00:12.5,0.803143978,0.115932867
00:12.5,1.007322788,0.064249553
00:12.5,1.008977771,0.07687629
00:12.5,0.752240837,0.162335873
00:12.5,0.398420781,0.130314559
00:12.5,0.152659968,0.013950639
00:12.5,-0.03184161,-0.02788645
00:12.5,-0.22695215,-0.029455898
00:12.6,-0.329809666,-0.118039966
00:12.6,-0.391478121,-0.17457439
00:12.6,-0.454559743,-0.09702222
00:12.6,-0.449786425,-0.023692077
00:12.6,-0.403109759,-0.012739423
00:12.6,-0.249347121,-0.004828684
00:12.6,-0.071722299,-0.017211506
00:12.6,0.029919108,-0.013729614
00:12.6,0.084995374,-0.02740141
00:12.6,0.11929068,-0.081128605
00:12.6,0.109598473,-0.045960288
00:12.6,0.103801005,0.036745459
00:12.6,0.094988056,0.073820062
00:12.6,0.061342824,0.092369981
00:12.6,0.0278918,0.137088954
00:12.6,-0.007586527,0.062328346
00:12.6,0.048084926,-0.048356161
00:12.6,0.238454536,-0.121406458
00:12.6,0.258011609,-0.087378129
00:12.6,0.069047973,-0.043405604
00:12.6,-0.263495356,0.003455363
00:12.6,-0.49042502,0.065920934
00:12.6,-0.590788841,0.09137816
00:12.6,-0.619301975,0.07293503
00:12.6,-0.570068002,-0.016374132
00:12.6,-0.46434769,-0.122955501
00:12.6,-0.321035713,-0.094818436
00:12.6,-0.138641432,0.027866218
00:12.6,0.100427888,0.031723801
00:12.6,0.416595876,0.078644685
00:12.6,0.708178043,0.079647221
00:12.6,0.928724527,0.04699143
00:12.6,0.967495859,0.063063838
00:12.6,0.717936575,0.021546487
00:12.6,0.411376983,0.100125179
00:12.6,0.211048588,0.194298998
00:12.6,0.017259873,0.192769855
00:12.6,-0.166378647,-0.026667811
00:12.6,-0.425469518,-0.172137797
00:12.6,-0.676635087,-0.208586961
00:12.6,-0.834488273,-0.217528462
00:12.6,-0.879170418,-0.121184573
00:12.6,-0.842942417,-0.079271615
00:12.6,-0.725493968,-0.073142022
00:12.6,-0.46757412,-0.021168008
00:12.6,0.050024938,-0.003423495
00:12.6,0.81665796,0.068155251
00:12.6,1.301234484,0.134256944
00:12.6,1.353579283,0.050872665
00:12.6,1.258229494,-0.045468669
00:12.6,0.920332491,-0.118161626
00:12.6,0.566277862,-0.163796633
00:12.6,0.232383147,-0.061233755
00:12.6,-0.186589822,0.061270315
00:12.6,-0.553993344,0.13542062
00:12.6,-0.705252707,0.104853541
00:12.6,-0.619070172,0.011823771
00:12.6,-0.411352962,-0.070896529
00:12.6,-0.510193706,-0.094193965
00:12.6,-0.754464924,-0.015092577
00:12.6,-0.823310077,0.070764594
00:12.6,-0.516852498,0.130039826
00:12.6,0.02212736,0.148326322
00:12.6,0.236222535,0.120092161
00:12.6,0.186605334,0.055281527
00:12.6,0.126783833,0.035529841
00:12.6,0.163899124,0.044293378
00:12.6,0.260211825,0.100075893
00:12.6,0.220494866,0.052692644
00:12.6,0.085487291,-0.144050613
00:12.6,0.060079273,-0.247561306
00:12.6,0.344828933,-0.246109024
00:12.6,0.462786824,-0.163996592
00:12.6,0.220572859,0.011644315
00:12.6,-0.040213738,0.076895289
00:12.6,-0.132810846,0.103947304
00:12.6,-0.082025275,0.041460924
00:12.6,-0.215882972,0.076952472
00:12.6,-0.35414961,0.177059248
00:12.6,-0.397683561,0.197960049
00:12.6,-0.315783024,0.112079635
00:12.6,-0.155246273,-0.006453638
00:12.6,0.006220983,-0.152663961
00:12.6,0.168202341,-0.274317622
00:12.6,0.368395954,-0.254928261
00:12.6,0.319459558,-0.147692084
00:12.6,0.208226085,-0.088017814
00:12.6,0.164462849,0.09088368
00:12.6,0.141074136,0.200653881
00:12.6,0.134478673,0.095069297
00:12.6,0.15435943,-0.035412844
00:12.6,0.217277601,-0.084004797
00:12.6,0.458153546,-0.094920874
00:12.6,0.506302118,0.026916247
00:12.6,0.281088352,0.151789948
00:12.6,0.015047917,0.077766366
00:12.6,-0.192007735,0.093569547
00:12.6,-0.567690551,0.112341598
00:12.6,-0.792430997,0.008899925
00:12.6,-0.739003241,-0.030620536
00:12.7,-0.519848824,0.04862031
00:12.7,-0.336891323,0.022571458
00:12.7,-0.316668749,-0.141990066
00:12.7,-0.41907075,-0.137807846
00:12.7,-0.513080478,-0.051536269
00:12.7,-0.432789475,0.04662241
00:12.7,-0.298671603,0.053323787
00:12.7,-0.203899845,-0.006052878
00:12.7,0.163754523,-0.087013818
00:12.7,0.719869554,-0.043104518
00:12.7,0.762359977,-0.037970822
00:12.7,0.537375033,-0.042914316
00:12.7,0.350992262,0.054480273
00:12.7,0.236669555,0.075478308
00:12.7,0.21859321,0.118603446
00:12.7,0.361104935,0.160890877
00:12.7,0.570772052,0.093801074
00:12.7,0.633780301,-0.01325028
00:12.7,0.462492168,-0.139770597
00:12.7,0.245053515,-0.238460675
00:12.7,0.013557099,-0.205409795
00:12.7,-0.261855781,-0.09194681
00:12.7,-0.323460966,-0.152531922
00:12.7,-0.170417652,-0.096894525
00:12.7,0.011477772,0.07580439
00:12.7,0.103884205,0.241602793
00:12.7,0.005455934,0.452727735
00:12.7,-0.13966994,0.434321404
00:12.7,-0.21498692,0.119271114
00:12.7,-0.23934415,-0.033640549
00:12.7,-0.281884223,-0.056300987
00:12.7,-0.266131371,-0.126962036
00:12.7,-0.213109955,-0.161368966
00:12.7,-0.134966031,-0.030226447
00:12.7,-0.100338571,0.020530339
00:12.7,-0.022417691,0.003715385
00:12.7,0.097789921,-0.075567842
00:12.7,0.18720676,-0.194143623
00:12.7,0.274160355,-0.149344012
00:12.7,0.285357833,-0.038056903
00:12.7,0.119767509,-0.016156612
00:12.7,-0.132438019,-0.050405394
00:12.7,-0.288894027,-0.13291131
00:12.7,-0.329436153,-0.163954496
00:12.7,-0.380875915,-0.144792438
00:12.7,-0.380026579,-0.040520273
00:12.7,-0.288122237,0.121068649
00:12.7,-0.296149939,0.154761434
00:12.7,-0.345998734,0.110284671
00:12.7,-0.334892213,0.074591845
00:12.7,-0.182956621,0.042248879
00:12.7,-0.05691101,0.036837984
00:12.7,-0.017557526,0.101690888
00:12.7,0.057221949,0.113008887
00:12.7,0.224406302,0.133843482
00:12.7,0.423250437,0.120964698
00:12.7,0.490166217,0.091261238
00:12.7,0.286485642,0.070242971
00:12.7,0.102677509,-0.007567471
00:12.7,0.067384243,-0.167149067
00:12.7,0.228436276,-0.222015545
00:12.7,0.461150616,-0.120353505
00:12.7,0.581228316,0.029177899
00:12.7,0.551115811,0.095914222
00:12.7,0.41026172,0.024379216
00:12.7,0.274472773,-0.040678892
00:12.7,0.242292732,-0.055299334
00:12.7,0.342484623,-0.037125882
00:12.7,0.570268393,0.044666905
00:12.7,0.362427145,0.041191854
00:12.7,0.015261889,-0.019088274
00:12.7,-0.36739558,-0.072713338
00:12.7,-0.798680305,-0.080771759
00:12.7,-1.110541344,-0.032318186
00:12.7,-1.326618075,-0.002292131
00:12.7,-1.143860579,0.013991578
00:12.7,-0.668768167,0.00250935
00:12.7,-0.543243825,0.055675998
00:12.7,-0.713356316,0.120593876
00:12.7,-0.799549878,0.104847327
00:12.7,-0.571184695,0.133655265
00:12.7,-0.226280898,0.113575131
00:12.7,0.148889989,0.018875441
00:12.7,0.596846879,-0.019721454
00:12.7,1.018970013,-0.002889092
00:12.7,1.216796279,-0.092667438
00:12.7,1.371507287,-0.171595886
00:12.7,1.451133966,-0.190099403
00:12.7,1.265999675,-0.203337342
00:12.7,0.872500718,-0.084125713
00:12.7,0.524493396,0.173839092
00:12.7,0.336610645,0.174080506
00:12.7,0.013454793,0.077320464
00:12.7,-0.345379353,-0.057706214
00:12.7,-0.662032545,-0.167595148
00:12.7,-0.861181378,-0.07122542
00:12.7,-0.877055883,0.005031848
00:12.7,-0.765203416,0.102618001
00:12.7,-0.593921959,0.06027396
00:12.7,-0.434150547,-0.033155981
00:12.8,-0.231425226,-0.077417068
00:12.8,-0.030214602,-0.158102781
00:12.8,0.037087902,-0.135257572
00:12.8,0.124215379,0.058257613
00:12.8,0.241546303,0.123803854
00:12.8,0.274741143,0.139849305
00:12.8,0.218899831,0.082352415
00:12.8,0.155454114,0.055605836
00:12.8,0.095215067,0.04482808
00:12.8,-0.012949369,0.102261543
00:12.8,-0.109647363,0.163476974
00:12.8,-0.153820008,-0.022282882
00:12.8,-0.204831064,-0.158998668
00:12.8,-0.248277366,-0.054981202
00:12.8,-0.212639973,0.030901846
00:12.8,-0.168837056,0.057332315
00:12.8,-0.04056754,0.048687108
00:12.8,0.08444988,0.081154518
00:12.8,0.222801089,0.049552921
00:12.8,0.309896827,0.016436841
